time (s),reference_position (m),actual_position (m)
74.321608040201,0.3830633132283765,0.38699710782944147
74.47236180904522,0.3868199223393276,0.39079055958031395
74.62311557788945,0.39058185413068713,0.3955035912148203
74.77386934673366,0.3943475901437523,0.39713026529246653
74.92462311557789,0.3981156096133418,0.40218494801575433
75.07537688442211,0.4018843903868401,0.40598300752147437
75.22613065326632,0.40565240985597484,0.4119001629847883
75.37688442211055,0.40941814586904,0.4135704679707865
75.52763819095478,0.4131800776608543,0.41735699155344663
75.678391959799,0.41693668677135065,0.42113677155576934
75.82914572864321,0.42068645797189674,0.42490833520294036
75.97989949748744,0.4244278801888868,0.4286701942303675
76.13065326633165,0.42815944741960266,0.43242084544507486
76.28140703517587,0.4318796596626271,0.4361587722643129
76.4321608040201,0.43558702383688797,0.43988244714042585
76.58291457286433,0.43928005470752396,0.44709670122148165
76.73366834170854,0.4429572758026552,0.44728089578240504
76.88442211055276,0.44661722034470586,0.45095259119842684
77.03517587939699,0.45025843216717476,0.45460388671494195
77.1859296482412,0.4538794666364083,0.45823325740099163
77.33668341708542,0.45747889158064936,0.4618391921759761
77.48743718592965,0.46105528820680775,0.46542019806490553
77.63819095477388,0.464607252029964,0.4689748040744095
77.78894472361809,0.468133393786502,0.47250156457802994
77.93969849246231,0.47163234036543145,0.47599906213186427
78.09045226130652,0.47510273572834194,0.4794659096699255
78.24120603015075,0.4785432418339042,0.4829007520612511
78.39195979899498,0.4819525395546407,0.4863022670396741
78.5427135678392,0.48532932960824837,0.4896691655471414
78.69346733668341,0.488672333473005,0.49300019155264685
78.84422110552764,0.4919802943177274,0.49629412143145124
78.99497487437185,0.4952519779180875,0.49954976300127313
79.14572864321607,0.4984861735802042,0.5027659543233322
79.2964824120603,0.5016816950737848,0.5059415623805175
79.44723618090453,0.5048373815370724,0.5090754817395512
79.59798994974875,0.5079520984154442,0.5121666333037092
79.74874371859296,0.511024738373635,0.5152139632464858
79.89949748743719,0.5140542222279691,0.5182164422067281
80.0502512562814,0.5170394998594929,0.5211730648052388
80.20100502512562,0.5199795511462071,0.5240828495279539
80.35175879396985,0.5228733868780182,0.5269448389980121
80.50251256281408,0.5257200496835139,0.5288702989801496
80.65326633165829,0.528518614951281,0.5337840330635721
80.80402010050251,0.5312681917566806,0.535234840820103
80.95477386934672,0.5339679237795281,0.537896589367989
81.10552763819095,0.5366169902290494,0.5405061537837743
81.25628140703517,0.5392146067651993,0.5430627475288373
81.4070351758794,0.5417600264281646,0.5455656193952708
81.55778894472361,0.5442525405487686,0.5480140558267457
81.70854271356784,0.5466914796843412,0.5504073832265576
81.85929648241206,0.5490762145345798,0.5527449701891264
82.01005025125627,0.5514061568637771,0.5565510228046215
82.1608040201005,0.5536807604257774,0.5572506205653452
82.31155778894473,0.5558995218898417,0.5594176501191933
82.46231155778895,0.5580619817574188,0.5615268747141812
82.61306532663316,0.5601677252861919,0.5635779014564453
82.76381909547739,0.5622163834177627,0.5655703891038029
82.9145728643216,0.5642076336971513,0.5675040488325965
83.06532663316582,0.5661412011913853,0.56937864479548
83.21608040201005,0.5680168594226416,0.5711939945014207
83.36683417085428,0.5698344312813788,0.5729499690520071
83.51758793969849,0.5715937899540222,0.5746464932755218
83.66834170854271,0.5732948598433723,0.5762835458004293
83.81909547738692,0.5749376174953795,0.5778611591112487
83.96984924623115,0.5765220925159156,0.5793794196262827
84.12060301507537,0.5780483685002764,0.5808384678353067
84.2713567839196,0.5795165839526817,0.5822384985281768
84.42211055276383,0.5809269332066833,0.58357976114001
84.57286432160804,0.5822796673528501,0.5848625602324425
84.72361809045226,0.5835750951573573,0.5860872561215263
84.87437185929647,0.5848135839887618,0.587254265657054
85.0251256281407,0.5859955607384109,0.5883640631496494
85.17587939698493,0.5871215127426694,0.5894171814361271
85.32663316582915,0.5881919887087861,0.5904142130682494
85.47738693467336,0.589207599634392,0.5913558116043794
85.62814070351759,0.590169019732457,0.5922426929812226
85.7788944723618,0.5910769873507888,0.5930756369396638
85.92964824120602,0.5919323059024464,0.5911147022497109
86.08040201005025,0.592735844780691,0.5945831593158709
86.23115577889448,0.5934885402839427,0.5952596293132412
86.38190954773869,0.5941913965416461,0.5958859478763497
86.53266331658291,0.5948454864337691,0.5964632352780354
86.68341708542714,0.5954519525139403,0.5969926839104085
86.83417085427135,0.5960120079344051,0.597475559449354
86.98492462311557,0.5965269373691626,0.5979132019268052
87.1356783919598,0.596998097931646,0.5983070267092425
87.28643216080403,0.5974269201042262,0.5986585253869443
87.43718592964824,0.5978149086558915,0.5989692665801188
87.58793969849246,0.5981636435690234,0.5992408966732768
87.73869346733667,0.5984747809588953,0.5994751404902837
87.8894472361809,0.5987500539977191,0.5996738019254507
88.04020100502512,0.59899127384233,0.5991217490880738
88.19095477386935,0.599200330543681,0.5999719921882681
88.34170854271356,0.5993791939872608,0.600075529542448
88.49246231155779,0.5995299148062259,0.6001515027780192
88.643216080402,0.5996546252972621,0.600202120182584
88.79396984924622,0.5997555403591832,0.6002296728510629
88.94472361809045,0.5998349584060634,0.6002365354229329
89.09547738693468,0.5998952622903744,0.6002251668746369
89.2462311557789,0.5999389202315797,0.6001981113701954
89.39698492462311,0.5999684867274482,0.6001579991678836
89.54773869346734,0.5999866034917432,0.6001075475826129
89.69849246231155,0.599996000363717,0.6000495619961361
89.84924623115577,0.5999994962430719,0.5999869369103574
90.0,0.6000000000003638,0.5999226570328317
